epoch,lr-Adam,step,test_acc,test_f1,test_mcc,train_loss,val_acc,val_f1,val_loss,val_mcc
3,,7299,,,,0.19504961371421814,,,,
3,,7349,,,,0.39761561155319214,,,,
3,,7399,,,,0.6571433544158936,,,,
3,,7449,,,,0.2935783267021179,,,,
3,,7499,,,,0.16775397956371307,,,,
3,,7549,,,,0.39423051476478577,,,,
3,,7599,,,,0.4582633376121521,,,,
3,,7649,,,,0.5846989750862122,,,,
3,,7699,,,,0.5514630675315857,,,,
3,,7749,,,,0.44127875566482544,,,,
3,,7799,,,,0.17568589746952057,,,,
3,,7849,,,,0.3902612626552582,,,,
3,,7899,,,,0.022542804479599,,,,
3,,7949,,,,0.12919190526008606,,,,
3,,7999,,,,0.07681624591350555,,,,
3,,8049,,,,0.17145295441150665,,,,
3,,8099,,,,0.23167957365512848,,,,
3,,8149,,,,0.2954535484313965,,,,
3,,8199,,,,0.5070415735244751,,,,
3,,8249,,,,0.3554673194885254,,,,
3,,8299,,,,0.208224356174469,,,,
3,,8349,,,,0.14615602791309357,,,,
3,,8399,,,,0.335234135389328,,,,
3,,8449,,,,0.528654932975769,,,,
3,,8499,,,,0.26018550992012024,,,,
3,,8549,,,,0.1974441260099411,,,,
3,,8599,,,,0.2788527309894562,,,,
3,,8649,,,,0.3260824382305145,,,,
3,,8699,,,,0.46596166491508484,,,,
3,,8749,,,,0.2448212057352066,,,,
3,,8799,,,,0.2396538257598877,,,,
3,,8849,,,,0.33312031626701355,,,,
3,,8899,,,,0.1884509176015854,,,,
3,,8949,,,,0.16737456619739532,,,,
3,,8999,,,,0.266531378030777,,,,
3,,9049,,,,0.07588854432106018,,,,
3,,9099,,,,0.28575462102890015,,,,
3,,9149,,,,0.3148062527179718,,,,
3,,9199,,,,0.29886192083358765,,,,
3,,9249,,,,0.3178262710571289,,,,
3,,9299,,,,0.21100084483623505,,,,
3,,9349,,,,0.2938810884952545,,,,
3,,9351,,,,,0.9054545164108276,0.8578089475631714,0.2713361978530884,0.8257815837860107
,5e-05,9352,,,,,,,,
4,,9399,,,,0.3401810824871063,,,,
4,,9449,,,,0.19703225791454315,,,,
4,,9499,,,,0.1515698879957199,,,,
4,,9549,,,,0.11831910163164139,,,,
4,,9599,,,,0.3193722367286682,,,,
4,,9649,,,,0.46909621357917786,,,,
4,,9699,,,,0.17902341485023499,,,,
4,,9749,,,,0.1955675333738327,,,,
4,,9799,,,,0.36940374970436096,,,,
4,,9849,,,,0.3175697922706604,,,,
4,,9899,,,,0.07923295348882675,,,,
4,,9949,,,,0.14363797008991241,,,,
4,,9999,,,,0.12465556710958481,,,,
4,,10049,,,,0.23263025283813477,,,,
4,,10099,,,,0.07793590426445007,,,,
4,,10149,,,,0.5795709490776062,,,,
4,,10199,,,,0.12544682621955872,,,,
4,,10249,,,,0.37255343794822693,,,,
4,,10299,,,,0.11808954179286957,,,,
4,,10349,,,,0.3111385107040405,,,,
4,,10399,,,,0.1044754609465599,,,,
4,,10449,,,,0.48506271839141846,,,,
4,,10499,,,,0.22216138243675232,,,,
4,,10549,,,,0.20099198818206787,,,,
4,,10599,,,,0.05457711219787598,,,,
4,,10649,,,,0.21395400166511536,,,,
4,,10699,,,,0.39431703090667725,,,,
4,,10749,,,,0.17363907396793365,,,,
4,,10799,,,,0.11705214530229568,,,,
4,,10849,,,,0.2991642653942108,,,,
4,,10899,,,,0.279722660779953,,,,
4,,10949,,,,0.8396250009536743,,,,
4,,10999,,,,0.0834750235080719,,,,
4,,11049,,,,0.18140652775764465,,,,
4,,11099,,,,0.30267003178596497,,,,
4,,11149,,,,0.3339110314846039,,,,
4,,11199,,,,0.12443234771490097,,,,
4,,11249,,,,0.10265327990055084,,,,
4,,11299,,,,0.5382725596427917,,,,
4,,11349,,,,0.2191047966480255,,,,
4,,11399,,,,0.19996783137321472,,,,
4,,11449,,,,0.22316941618919373,,,,
4,,11499,,,,0.39134499430656433,,,,
4,,11549,,,,0.2890796363353729,,,,
4,,11599,,,,0.4295192360877991,,,,
4,,11649,,,,0.31667226552963257,,,,
4,,11689,,,,,0.9066666960716248,0.8613384366035461,0.2645915448665619,0.8279736042022705
5,,11690,0.9018181562423706,0.862155020236969,0.817823052406311,,,,,
